window_id,dur_mean,dur_std,sbytes_mean,sbytes_std,dbytes_mean,dbytes_std,rate_mean,rate_std,sttl_mean,sttl_std,dttl_mean,dttl_std,sinpkt_mean,sinpkt_std,dinpkt_mean,dinpkt_std,smean_mean,smean_std,dmean_mean,dmean_std,service_-_mean,service_dhcp_mean,service_dns_mean,service_ftp_mean,service_ftp-data_mean,service_http_mean,service_irc_mean,service_pop3_mean,service_radius_mean,service_smtp_mean,service_snmp_mean,service_ssh_mean,service_ssl_mean,state_CON_mean,state_ECO_mean,state_FIN_mean,state_INT_mean,state_REQ_mean,state_RST_mean,proto_nunique,window_attack
242,0.20197762437431632,0.3169148130501666,7.277943844448015,1.768631806233119,7.926238461383548,2.449274779732193,6.645289463124485,1.9314003916616693,35.15,31.574307097494138,33.17,31.552443117240017,1.5030247571300666,1.7696155461656593,1.4747977600964106,1.7665079739971892,1.7105949675601884,0.12239074657835666,5.19594535129596,1.0518044998485916,0.48,0.0,0.24,0.03,0.09,0.08,0.0,0.0,0.0,0.06,0.0,0.02,0.0,0.33,0.0,0.67,0.0,0.0,0.0,3,0
243,0.2273023216572488,0.3719615369914862,7.464020532963055,1.664659361008571,8.388776589166058,2.582050211190863,6.793289340048827,1.86020383782188,35.46,31.3772805923926,33.46,31.3772805923926,1.4074905424215833,1.5782227592181943,1.327088501905848,1.4988022131881247,1.7042325524819402,0.10658122814979425,5.377340632924108,1.100261196996246,0.56,0.0,0.2,0.03,0.06,0.1,0.0,0.0,0.0,0.04,0.0,0.01,0.0,0.28,0.0,0.72,0.0,0.0,0.0,2,0
244,0.20071626190150268,0.3291373875690446,7.438317580106998,1.558287633780228,8.592798840839135,2.618742493858306,6.8571544437089695,1.8051663386027939,39.92,43.91904398142592,37.92,43.91904398142592,1.3527579471074922,1.5231140905564757,1.2749441926718312,1.4576865346176577,1.689335163527075,0.09184292486021006,5.514925648331698,1.1266655923643856,0.64,0.0,0.19,0.01,0.03,0.1,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.26,0.0,0.74,0.0,0.0,0.0,2,0
245,0.15010701245798444,0.26133436290786133,7.276963097889185,1.6887138479247914,7.985502628279659,2.5725202171485932,6.935403585623396,2.151735033395633,37.07,38.58933096914826,35.11,38.55152527475536,1.4276351487252248,2.078510404938854,1.1448957436500629,1.4885204059456565,1.7067480424817907,0.10575246042348635,5.190900123014911,1.2735515022971766,0.54,0.0,0.21,0.01,0.03,0.13,0.0,0.0,0.0,0.06,0.0,0.02,0.0,0.28,0.0,0.7,0.02,0.0,0.0,3,0
246,0.16651452548318413,0.2891109537474278,7.327361199305019,1.4904149927465262,8.397092910802156,2.3012272717735787,6.93292824729602,1.8699399709412916,30.69,3.1,28.71,2.9,1.3398847381995205,1.7308000588376928,1.258569995101778,1.6506983442998089,1.69487356372884,0.09333853968382078,5.465232985113521,1.0470020646322948,0.63,0.0,0.18,0.01,0.04,0.1,0.0,0.0,0.0,0.03,0.0,0.01,0.0,0.29,0.0,0.71,0.0,0.0,0.0,3,0
247,0.13680080215388596,0.2501832038751677,7.283899702407573,1.5539681023369558,7.886821081730513,2.254048688036308,6.997127264574588,1.9173933402737,35.15,31.574307097494138,33.17,31.552443117240017,1.267787120196979,1.6658000208796622,1.231095412310092,1.6355482224215605,1.7188357161632373,0.10369356559795725,5.17380616167151,1.0077533137412538,0.62,0.0,0.2,0.01,0.02,0.09,0.0,0.0,0.0,0.05,0.0,0.01,0.0,0.34,0.0,0.66,0.0,0.0,0.0,3,0
248,0.19028918174217208,0.304461609353484,7.366617833226815,1.4190721693891237,7.896356599040213,2.3902993256109415,6.483410576120734,2.282488563511598,34.86,31.745204044043877,32.88,31.723960928132808,1.7431852410285287,1.989262442335939,1.5293493934587854,1.6604304247828376,1.7168530254749197,0.09644365865009143,5.110884099373306,1.2344714705909263,0.66,0.0,0.13,0.01,0.03,0.09,0.0,0.0,0.0,0.04,0.0,0.04,0.0,0.3,0.0,0.68,0.0,0.02,0.0,3,0
249,0.12436495853273533,0.22770143928424777,7.444518556999196,1.3724127367892462,8.36862051491439,2.3173286317782686,7.021167911882835,1.625270241288275,35.46,31.3772805923926,33.46,31.3772805923926,1.2090894230038518,1.2450490563826897,1.1705962270469568,1.2259886900251238,1.6979152974325025,0.08908212738698502,5.371887402825173,1.0652892627443686,0.75,0.0,0.13,0.01,0.03,0.03,0.0,0.0,0.0,0.02,0.0,0.03,0.0,0.29,0.0,0.71,0.0,0.0,0.0,2,0
250,0.16347547988865507,0.24696145073408676,7.094734238784367,1.4878946738553294,7.813359209424853,2.267901120869508,6.703794103312768,1.8186109481797867,44.38,53.226366216435075,42.38,53.226366216435075,1.433477070555204,1.4617314031838657,1.4009336378938197,1.466656658344751,1.6925679407524978,0.09168636758169305,5.147993504992412,1.027734453054057,0.57,0.0,0.21,0.02,0.1,0.06,0.0,0.0,0.0,0.01,0.0,0.03,0.0,0.3,0.0,0.7,0.0,0.0,0.0,2,0
251,0.17960750962740638,0.2641272885573402,7.661288240529793,1.4746293058114943,8.546395117800508,2.3465709241316706,6.639759109582198,1.8910598523516806,46.61,57.184425194702115,44.61,57.184425194702115,1.547279857732702,1.497984428034808,1.5235397000614572,1.484217905198742,1.7006387349212035,0.11666743879573253,5.371425874076283,1.1360792156754413,0.65,0.0,0.1,0.04,0.08,0.06,0.0,0.0,0.0,0.06,0.0,0.01,0.0,0.17,0.0,0.83,0.0,0.0,0.0,2,0
252,0.18764337317667626,0.3020224356298317,7.409583480404129,1.519372321651015,8.375955204121999,2.6747946370843083,6.739293131621473,1.8231069094312473,48.84,60.80316312877682,46.84,60.80316312877682,1.4316580169382258,1.4759517305673906,1.3796415503757344,1.4533375117958314,1.6948344698468538,0.09342623774698104,5.384847271922093,1.1571421822413164,0.67,0.0,0.17,0.01,0.04,0.09,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.27,0.0,0.73,0.0,0.0,0.0,2,0
253,0.11455954335932386,0.18995431335020607,7.037672588509545,1.5477124765463226,7.710573157478735,2.116933811736189,7.060706791735373,1.7905478627310494,31.0,0.0,29.0,0.0,1.2025392928104188,1.4813632350937476,1.129418991344986,1.397679941099363,1.715861286464681,0.10941974237687145,5.208467203352744,0.9917243597271578,0.45,0.0,0.22,0.04,0.13,0.11,0.0,0.0,0.0,0.04,0.0,0.01,0.0,0.36,0.0,0.64,0.0,0.0,0.0,2,0
254,0.12192675804166393,0.17924479798027018,7.3879044261248215,1.4526670402689945,8.432855284269925,2.2737826686846354,7.1521837934217,1.578803210166414,31.0,0.0,29.0,0.0,1.0962486780753067,1.2897856850159328,1.04268551424561,1.208183535531897,1.7019013591406367,0.09910724465081909,5.506314178871651,1.042545825516905,0.59,0.0,0.19,0.02,0.04,0.1,0.0,0.0,0.0,0.03,0.0,0.03,0.0,0.28,0.0,0.72,0.0,0.0,0.0,2,0
255,0.13644925089727608,0.21405521971486094,7.194328046121545,1.751392819245166,7.84469476202913,2.2138001390687307,7.109403885080955,1.8098640755791406,31.0,0.0,29.0,0.0,1.1388521200431145,1.5246059428934722,1.0906536897821015,1.4480654558757662,1.719471693614868,0.11636943864012582,5.215895644482645,0.9844302287144682,0.38,0.0,0.28,0.02,0.07,0.14,0.0,0.0,0.0,0.08,0.0,0.03,0.0,0.34,0.0,0.66,0.0,0.0,0.0,2,0
256,0.11559168968796463,0.18646004951168985,7.245331341083126,1.2468886541752935,8.222867432571919,2.0832784088709904,7.024792471216229,1.8322921194210429,31.0,0.0,29.0,0.0,1.2734116033989102,1.4974543785668943,1.2082665477395873,1.418640447787843,1.7051935124796755,0.0933595630393052,5.438310231882792,1.0176635667213811,0.63,0.0,0.14,0.02,0.09,0.11,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.26,0.0,0.74,0.0,0.0,0.0,2,0
257,0.1164542950947796,0.21937318923431873,7.347232323315877,1.6599846919470738,8.157293799511802,2.4026493479647963,7.307861917423185,1.4834538075446648,31.0,0.0,29.0,0.0,0.9555571470323662,1.1871296084375664,0.9164799532725607,1.1373328777579335,1.7054034367398565,0.1113764281303387,5.310404174932167,1.0573290157282953,0.54,0.0,0.23,0.03,0.05,0.08,0.0,0.0,0.0,0.06,0.0,0.01,0.0,0.33,0.0,0.67,0.0,0.0,0.0,2,0
258,0.1778453183724772,0.24231030935154232,7.3496072484310835,1.6691531500926897,8.017051192078675,2.3505556422544487,6.612304368411206,1.9277750971042473,31.0,0.0,29.0,0.0,1.535245475444311,1.6289994241362629,1.4617911913549804,1.5572753704668438,1.7299655998155246,0.11861613347855424,5.280817579110579,1.0430542058414203,0.5,0.0,0.2,0.02,0.06,0.14,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.33,0.0,0.67,0.0,0.0,0.0,2,0
259,0.16818495917272255,0.2764288145720804,7.29409629602227,1.543729015174146,8.215300920662292,2.4123545128119446,6.708734910854483,1.8198267525164369,30.69,3.0999999999999996,28.71,2.9,1.4518542889881538,1.6558225173403585,1.3788325620581017,1.5914648258010444,1.7016678557262663,0.0949595273130023,5.34769866199747,1.066722443276539,0.65,0.0,0.19,0.01,0.03,0.07,0.0,0.0,0.0,0.04,0.0,0.01,0.0,0.33,0.0,0.67,0.0,0.0,0.0,3,0
260,0.1663356686260688,0.28275437457497,7.518314078898166,1.5143994767628095,8.277668493824557,2.325543383861173,6.85186762861032,1.8267118673013563,46.61,57.18442519470215,44.61,57.18442519470215,1.3470708776714326,1.510695821768584,1.3418677589205104,1.5901905321070628,1.7098086119393474,0.11852219394774544,5.323980317931456,1.1043373550234639,0.63,0.0,0.15,0.02,0.08,0.05,0.0,0.0,0.0,0.05,0.0,0.02,0.0,0.23,0.0,0.77,0.0,0.0,0.0,2,0
261,0.12843624901935236,0.20529820426610837,7.245545435444908,1.5143011011676917,7.847499890695856,2.1837604581955588,6.85840850389831,1.8306926082048163,46.61,57.18442519470212,44.61,57.18442519470212,1.3337014499848763,1.463847346914489,1.3282122742929756,1.4887259790055567,1.7110886857358876,0.11307298299347782,5.176662932484573,1.0497586146269149,0.59,0.0,0.19,0.02,0.1,0.06,0.0,0.0,0.0,0.03,0.0,0.01,0.0,0.28,0.0,0.72,0.0,0.0,0.0,2,0
262,0.1549840311806955,0.2065643268108883,7.300078143694606,1.3172395180777674,7.813786274639558,2.094103846794285,6.5668080854888204,2.0081895614103233,51.07,64.14003855201949,49.07,64.14003855201948,1.5801934269040754,1.5507725459078485,1.5941405839137073,1.5876260692050521,1.7093951879767826,0.0941960266862608,5.06103296613376,1.010986156211829,0.72,0.0,0.14,0.03,0.01,0.07,0.0,0.0,0.0,0.02,0.0,0.01,0.0,0.29,0.0,0.71,0.0,0.0,0.0,2,0
263,0.18089723459232984,0.21803242275125276,7.31611784513819,1.4092928794292847,8.00370717847816,2.282810695203753,6.264916003268626,2.035278071610216,51.07,64.1400385520195,49.07,64.14003855201949,1.7868682299698042,1.603380580300126,1.7964966200991543,1.6284692757240966,1.7056359383037674,0.09444175814739869,5.190069830159988,1.0699681996381925,0.7,0.0,0.13,0.0,0.03,0.08,0.0,0.0,0.0,0.03,0.0,0.03,0.0,0.29,0.0,0.71,0.0,0.0,0.0,2,0
264,0.18470163298217762,0.2974841964242158,7.187919738801841,1.3615657389471651,8.090681600237003,2.5911758156076172,6.366112047309292,2.2444987225786863,43.76,53.56146662546413,41.8,53.52918584635617,1.8621436278322918,2.19208045876037,1.5823206528270521,1.7669261173130666,1.6905239576282827,0.08045340343132214,5.290704680966902,1.3291949977377397,0.7,0.0,0.13,0.01,0.05,0.1,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.28,0.0,0.7,0.02,0.0,0.0,3,0
265,0.1483269230297394,0.24328074126079943,7.236035503144512,1.5635591574553642,8.002973755568785,2.4021130326444338,6.986982909396818,1.8048516687758362,39.92,43.91904398142592,37.92,43.91904398142592,1.224402921621538,1.5066954680059907,1.1658044008637127,1.4563102788901041,1.7138539484391664,0.09863969961676895,5.2827014611321195,1.0597089645968156,0.58,0.0,0.23,0.01,0.03,0.11,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.32,0.0,0.68,0.0,0.0,0.0,2,0
266,0.18175058099251512,0.2417855586724474,7.35181249816653,1.4921719769775237,8.292925501623015,2.4378649875021408,6.59189107759511,1.906266536057006,39.92,43.91904398142592,37.92,43.91904398142592,1.5539698163505349,1.6350387892693425,1.4817773781328736,1.587281697623105,1.7110297680401974,0.10234014370351793,5.437829927334977,1.1037128890552264,0.53,0.0,0.18,0.02,0.08,0.15,0.0,0.0,0.0,0.03,0.0,0.01,0.0,0.26,0.0,0.74,0.0,0.0,0.0,2,0
267,0.265186342307187,0.41141503102597454,7.028779986991243,1.7675883436278725,7.487242196687105,2.766006963914521,6.24738381740623,2.358462634024963,36.18,39.0628553317172,34.24,39.00870661684635,1.9342581207748595,2.363775211921112,1.4990026632699678,1.8072328713021162,1.7033526812733715,0.11272789041336492,5.004160271996244,1.4415182918819642,0.41,0.0,0.26,0.02,0.13,0.08,0.0,0.0,0.0,0.06,0.0,0.04,0.0,0.33,0.0,0.63,0.0,0.04,0.0,4,0
268,0.21019486841484167,0.3086786536609285,7.210188573566842,1.816107947961175,7.867119528286787,2.502176788791868,6.529356617597839,1.998090955418084,37.38,38.41263996513269,35.4,38.39349692409649,1.5475145611322947,1.8363074335680558,1.5343398498284606,1.8437171354218347,1.7087056003957095,0.12526499243671987,5.209489866245191,1.1051085578943933,0.36,0.0,0.3,0.05,0.1,0.1,0.0,0.0,0.0,0.07,0.0,0.02,0.0,0.33,0.0,0.67,0.0,0.0,0.0,3,0
269,0.16957356190386427,0.27711586095393703,7.336945617520094,1.6205654847717155,7.914204234940272,2.4070944721213388,6.816919887151849,1.8377131825153845,42.15,48.84656972334264,40.15,48.84656972334264,1.3671932319015587,1.4774359938875956,1.3341105398714683,1.4823873530264213,1.7182890902839711,0.11557313343377867,5.167213739365244,1.0600958596278107,0.6,0.0,0.18,0.03,0.08,0.05,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.33,0.0,0.67,0.0,0.0,0.0,2,0
270,0.1671571734786242,0.27412810694513506,7.215387615083009,1.5369407320621575,7.902815644665797,2.224496965792223,6.84402018660053,2.0455507298549573,37.69,38.23259358350166,35.69,38.23259358350166,1.3921335269354709,1.6929298907101102,1.3688718995253797,1.7008940861003172,1.7105521699780766,0.10755427149402426,5.233049681896507,1.029835538424892,0.55,0.0,0.21,0.02,0.11,0.07,0.0,0.0,0.0,0.03,0.0,0.01,0.0,0.3,0.0,0.7,0.0,0.0,0.0,2,0
271,0.2106923274712584,0.3036792585889011,7.430313677166481,1.5457274825407221,7.907587939223931,2.13057863030627,6.374209949408636,2.045017024085104,35.46,31.3772805923926,33.46,31.3772805923926,1.7287152524588252,1.6306633110916138,1.698445129782277,1.6261033311015052,1.7268724050507842,0.11069308499842977,5.106550799487916,0.9787225302998457,0.58,0.0,0.15,0.03,0.06,0.08,0.0,0.0,0.0,0.06,0.0,0.04,0.0,0.33,0.0,0.67,0.0,0.0,0.0,2,0
272,0.17317550097965306,0.25769438185638727,7.382926127169789,1.5679893708485628,8.364895970971112,2.2697486500668616,6.790272590773022,1.8775867421531924,31.0,0.0,29.0,0.0,1.3993072205853574,1.5902428172845577,1.3429415664454873,1.5359424945862683,1.7002420563878917,0.10451900821401117,5.418916362614108,1.0514026312169993,0.53,0.0,0.22,0.02,0.06,0.12,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.24,0.0,0.76,0.0,0.0,0.0,2,0
273,0.21044625730598499,0.3050796478292646,7.519976876487887,1.5308429673308022,8.540753058551166,2.402947690788071,6.752000315961178,1.8505142528431056,35.46,31.3772805923926,33.46,31.3772805923926,1.4484576419083968,1.564215756422176,1.3654782511936987,1.4861036593712187,1.6985090684121749,0.10206905106465866,5.432552765030428,1.0840412749117498,0.56,0.0,0.16,0.03,0.08,0.1,0.0,0.0,0.0,0.04,0.0,0.03,0.0,0.23,0.0,0.77,0.0,0.0,0.0,2,0
274,0.23134012056903294,0.34209505319695804,7.495757490035172,1.6209920165807639,8.483859386919073,2.707158574701365,6.594516241522196,1.7994065638158068,31.0,0.0,29.0,0.0,1.534020623406703,1.50339095295467,1.4596675030775563,1.4602196696039436,1.7059836487297602,0.10709795013647948,5.442286218117813,1.1362073110065647,0.58,0.0,0.19,0.03,0.07,0.08,0.0,0.0,0.0,0.03,0.0,0.02,0.0,0.3,0.0,0.7,0.0,0.0,0.0,2,0
275,0.14255534817841228,0.24957399755277723,7.2150687300967,1.5400029777512043,7.99754947918296,2.369590955651279,6.906832864367748,1.9111451780260935,31.32,3.200000000000001,28.71,2.9,1.3633052314372571,1.5278170268846207,1.2807921615806743,1.419202964916036,1.7125523854382008,0.10533454173908273,5.278265900673016,1.1556827825282905,0.54,0.0,0.16,0.02,0.1,0.12,0.0,0.0,0.0,0.05,0.0,0.01,0.0,0.32,0.01,0.67,0.0,0.0,0.0,3,0
276,0.1631660338555995,0.2596210176405032,7.126890361911041,1.703647030367664,7.602750862641738,2.1929952209609236,6.632241770853938,1.8380894660420375,30.69,3.099999999999999,28.71,2.9,1.4721914024466596,1.7129217228465332,1.4585790239806442,1.6953943078204603,1.7162613988102282,0.12290803125890225,5.055928634552836,0.963239524068344,0.44,0.0,0.25,0.05,0.13,0.07,0.0,0.0,0.0,0.05,0.0,0.01,0.0,0.35,0.0,0.65,0.0,0.0,0.0,3,0
277,0.21428734550907422,0.2843429875463203,7.366012717359773,1.7006923031242285,8.040128673966734,2.3930277098757418,6.489793982992399,1.9874392308646498,30.69,3.1,28.71,2.9,1.6452224198872898,1.621062373257547,1.6018553286335584,1.619187309140668,1.7145987054718004,0.12533814350357486,5.232506717390354,1.0679053930556086,0.5,0.0,0.18,0.05,0.13,0.07,0.0,0.0,0.0,0.06,0.0,0.01,0.0,0.3,0.0,0.7,0.0,0.0,0.0,3,0
278,0.18984054032102005,0.2584825834998624,7.5368808005139405,1.416750191802849,8.520978499534698,2.238171565685198,6.528328778239947,1.7970713621856298,31.0,0.0,29.0,0.0,1.5954148883116475,1.5041737176225383,1.5466965272682245,1.4572307407615095,1.7051383092171823,0.10749900717349445,5.4712420978300065,1.0741973466936368,0.59,0.0,0.13,0.03,0.11,0.09,0.0,0.0,0.0,0.02,0.0,0.03,0.0,0.22,0.0,0.78,0.0,0.0,0.0,2,0
279,0.1527940028423747,0.2575678121138985,7.340148638247613,1.5503024585759968,8.469113960459847,2.41412852890343,6.858675768253449,1.5658563158056389,30.69,3.0999999999999996,28.71,2.9,1.2956745261005176,1.4873628372032657,1.2406447011434354,1.4505529256116492,1.6868986524654124,0.10290298568043758,5.496955390217469,1.0862207301204287,0.59,0.0,0.18,0.04,0.09,0.06,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.26,0.0,0.74,0.0,0.0,0.0,3,0
280,0.24473737895788125,0.35905144941438805,7.355830282013365,1.8111460030241173,8.517396304992886,2.807559568585365,6.717574686685927,1.8204828518898384,31.0,0.0,29.0,0.0,1.451312796542085,1.580002865152794,1.3242591753841888,1.4657551128172408,1.6926259707234783,0.09489871896521013,5.4806278552140135,1.099584381551016,0.47,0.0,0.26,0.02,0.06,0.14,0.0,0.0,0.0,0.04,0.0,0.01,0.0,0.3,0.0,0.7,0.0,0.0,0.0,2,0
281,0.1226507413035744,0.2050972283987076,7.592043195799049,1.5658957909954716,8.243576839043582,2.1694648471049702,7.164755553043826,1.7336505458058227,31.0,0.0,29.0,0.0,1.1149954530885922,1.3542607257906023,1.1211826487932575,1.3544700761021884,1.7284368785233328,0.12516644727863116,5.31105984322061,1.0413763932919928,0.6,0.0,0.16,0.02,0.05,0.07,0.0,0.0,0.0,0.09,0.0,0.01,0.0,0.27,0.0,0.73,0.0,0.0,0.0,2,0
282,0.11021265723613775,0.19583760433933414,7.20924467745356,1.5105148412927538,8.187046295300188,2.2852878721610543,7.275190265725518,1.5641320372003242,31.0,0.0,29.0,0.0,1.004790366716898,1.2966406097832908,0.946262574684136,1.2180999255047138,1.696623598181535,0.09796467533018606,5.406622697223415,1.027663579467239,0.57,0.0,0.22,0.02,0.07,0.09,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.31,0.0,0.69,0.0,0.0,0.0,2,0
283,0.12262756153443867,0.20641272124018378,7.0340255260527025,1.5169839176025355,7.730845043732111,2.313764502805884,6.971355335602734,1.864110176351196,31.0,0.0,29.0,0.0,1.2585723588272362,1.5599669963559244,1.1763356190823957,1.479906468775325,1.7140870836669095,0.09151300735518587,5.198076908883287,1.0041377623886527,0.54,0.0,0.24,0.01,0.04,0.14,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.4,0.0,0.6,0.0,0.0,0.0,2,0
284,0.19020378165393223,0.2629045466543773,7.477485808023548,1.6950084106427403,8.005611094897365,2.453583082964253,6.463825750094209,2.1212094174906704,32.61,22.783963437009593,30.65,22.7278030241163,1.7568842489147343,2.046814826386698,1.4975241046403878,1.534562323096418,1.723669129196814,0.12280579772554313,5.136037542703637,1.2540008053961975,0.47,0.0,0.16,0.03,0.1,0.13,0.0,0.0,0.0,0.07,0.0,0.04,0.0,0.24,0.0,0.74,0.02,0.0,0.0,3,0
285,0.17280216035004262,0.2579968121797596,7.362768074872244,1.7366086679007675,8.00264958400521,2.3419847193845356,6.735542424787236,1.8424319107848048,30.69,3.099999999999999,28.71,2.9,1.4054602727254248,1.6593954123624866,1.3576236169792537,1.6201467677060795,1.7135852502771962,0.11197673060478776,5.191060668797167,1.0112903045287513,0.57,0.0,0.23,0.01,0.0,0.06,0.0,0.0,0.0,0.08,0.0,0.05,0.0,0.38,0.0,0.62,0.0,0.0,0.0,3,0
286,0.1464083280873252,0.24101394078633412,7.430308319911976,1.447603535478956,8.394687047924341,2.252339088399916,7.095233449998204,1.6353913909116848,31.0,0.0,29.0,0.0,1.1810485324391446,1.3265833286287405,1.10499173018931,1.2467797531700087,1.6994760277667063,0.09407470473638488,5.3868301458731285,1.0344052383222855,0.62,0.0,0.15,0.02,0.08,0.08,0.0,0.0,0.0,0.02,0.0,0.03,0.0,0.26,0.0,0.74,0.0,0.0,0.0,2,0
287,0.12305886589598877,0.21687342295610215,7.259708921902536,1.5084996852782449,8.120906723450116,2.325722492361951,7.09235704272426,1.6738481812558033,31.0,0.0,29.0,0.0,1.1590193748491393,1.3708642796429003,1.0732655985092219,1.250401548249261,1.7024947999355342,0.10290265874479285,5.322741304669698,1.0486599359208755,0.57,0.0,0.2,0.03,0.1,0.07,0.0,0.0,0.0,0.02,0.0,0.01,0.0,0.31,0.0,0.69,0.0,0.0,0.0,2,0
288,0.19167742696759896,0.33582106559508224,7.210743078733802,1.6471878639429545,7.807788040324862,2.4720877509606156,6.588510281733381,2.0250810132458197,30.4,4.221158824088691,28.42,4.080453529952401,1.5824159542745257,1.8554413946048167,1.332092661145824,1.4471807045776224,1.7116592477902526,0.11644105812190679,5.160610750860021,1.260113038310256,0.46,0.0,0.2,0.04,0.13,0.07,0.0,0.0,0.0,0.06,0.0,0.04,0.0,0.32,0.0,0.66,0.0,0.02,0.0,3,0
289,0.21280283329696012,0.3481244889831795,7.336735541307402,1.701661819334886,7.91856643741586,2.4404357925254905,6.591092486043774,1.8941737174147604,35.15,31.574307097494138,33.17,31.552443117240017,1.5620642207908215,1.700530494794899,1.4919181085708846,1.6418738425436115,1.720436620276873,0.11871604915063237,5.1495073372089895,1.0515412653265608,0.51,0.0,0.21,0.03,0.1,0.08,0.0,0.0,0.0,0.06,0.0,0.01,0.0,0.31,0.0,0.69,0.0,0.0,0.0,3,0
290,0.19507128448156918,0.3132183037326392,7.338002309105683,1.5417191700050557,8.141366430592711,2.3122397380527406,6.589434507641699,2.036495719316872,41.84,49.016121858223364,39.86,48.99928261688834,1.6060297278056601,1.8186678674279058,1.5655185488197483,1.7785677044613455,1.7110439758344722,0.11084376413509463,5.3412782117313995,1.092691048756308,0.54,0.0,0.18,0.03,0.08,0.11,0.0,0.0,0.0,0.04,0.0,0.02,0.0,0.27,0.0,0.73,0.0,0.0,0.0,3,0
291,0.20272167356543097,0.33293561264142885,7.605405533714154,1.4592539126425377,8.477313986781901,2.2452143005714444,6.694295190586437,1.9245250738580848,37.07,38.589330969148264,35.11,38.55152527475536,1.5174313812356575,1.779931148169139,1.498809762426843,1.7770691140202066,1.7051454328322952,0.11731891745013046,5.402353687237759,1.1140035366110497,0.63,0.0,0.13,0.04,0.08,0.05,0.0,0.0,0.0,0.04,0.0,0.03,0.0,0.21,0.0,0.79,0.0,0.0,0.0,3,0
292,0.18443180064027537,0.3086911260476777,7.539179532204543,1.443513432759307,8.469009656643687,2.397675426547901,7.091924343262537,1.8077488992821338,37.69,38.23259358350166,35.69,38.23259358350166,1.2374246147389196,1.4411962381258263,1.1586492447293901,1.3695221035517584,1.706395182871609,0.09617819953876391,5.393709755085565,1.0695299133733434,0.68,0.0,0.14,0.01,0.01,0.11,0.0,0.0,0.0,0.02,0.0,0.03,0.0,0.27,0.0,0.73,0.0,0.0,0.0,2,0
293,0.16035079165276125,0.26749842204072566,7.357215700201117,1.7141735469458732,8.04861530635843,2.3556426589438746,6.931342611731768,1.7944267904654765,39.92,43.919043981425915,37.92,43.919043981425915,1.2639654550915649,1.4692011664012772,1.2245251122725929,1.435707583416233,1.7177294571645638,0.12239359220304248,5.2782376511142415,1.0561402960976434,0.46,0.0,0.24,0.03,0.08,0.12,0.0,0.0,0.0,0.05,0.0,0.02,0.0,0.29,0.0,0.71,0.0,0.0,0.0,2,0
294,0.18438688083127644,0.3490654214126707,7.361073971610957,1.622386480314969,8.071670479247182,2.5486349841552722,6.792755859724712,2.1001669291940335,46.31,57.52552266234317,41.22,53.823989244404935,1.4654354900545123,2.004588106106349,1.439531674145236,2.03151070379322,1.70112566067859,0.11853630433821526,5.225236302952978,1.318522382337035,0.61,0.0,0.16,0.03,0.08,0.08,0.0,0.0,0.0,0.03,0.0,0.01,0.0,0.24,0.01,0.74,0.01,0.0,0.0,4,0
295,0.1270517957789467,0.2152232293557679,7.248032809519587,1.6996921536628855,7.868067768946682,2.3924939078670415,7.117050161779258,1.7428805709731723,35.46,31.3772805923926,30.94,22.516804050452286,1.1434089007358441,1.3851676320687256,1.1177246790436723,1.367824844405772,1.716479696062742,0.12492037348211274,5.2156689626879436,1.1637987739685556,0.46,0.0,0.22,0.04,0.12,0.07,0.0,0.0,0.0,0.06,0.0,0.03,0.0,0.32,0.0,0.67,0.01,0.0,0.0,2,0
296,0.1906864262428301,0.2898621741515048,7.132729739959666,1.5329539654829243,8.0962815163877,2.3847212152767083,6.67950318004637,1.9293075453588187,33.23,22.3,31.23,22.3,1.4929002223761634,1.6391351119748039,1.4179023184778716,1.5956371761053356,1.6995062402683119,0.1001160759929583,5.3821823588296835,1.0614317912822118,0.46,0.0,0.22,0.03,0.13,0.14,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.29,0.0,0.71,0.0,0.0,0.0,2,0
297,0.22207229147271285,0.338262666536852,7.424346847482742,1.7482634277695874,8.273379270937262,2.4541972936225287,6.532812994609731,2.0807372105406707,37.07,38.58933096914824,35.11,38.55152527475535,1.6391937225421693,1.8699471838962085,1.598733895942231,1.8187219907245662,1.7149138041663698,0.1259859305382199,5.408452598668222,1.1107747192167499,0.48,0.0,0.21,0.02,0.07,0.15,0.0,0.0,0.0,0.05,0.0,0.02,0.0,0.28,0.0,0.72,0.0,0.0,0.0,3,0
