window_id,dur_mean,dur_std,sbytes_mean,sbytes_std,dbytes_mean,dbytes_std,rate_mean,rate_std,sttl_mean,sttl_std,dttl_mean,dttl_std,sinpkt_mean,sinpkt_std,dinpkt_mean,dinpkt_std,smean_mean,smean_std,dmean_mean,dmean_std,service_-_mean,service_dhcp_mean,service_dns_mean,service_ftp_mean,service_ftp-data_mean,service_http_mean,service_irc_mean,service_pop3_mean,service_radius_mean,service_smtp_mean,service_snmp_mean,service_ssh_mean,service_ssl_mean,state_CON_mean,state_ECO_mean,state_FIN_mean,state_INT_mean,state_REQ_mean,state_RST_mean,proto_nunique,window_attack
872,0.3124298625855472,0.3699809333587499,6.594935515772359,1.644043479783697,3.4993575308164355,3.598420038934475,7.436114863056264,4.543190596523886,223.28,70.74296624207436,126.0,126.6347647226607,2.3035119976181933,2.348849390099701,2.3024501047235515,2.3711468908345954,1.7552037712121824,0.12946232224581392,2.3019462891785083,2.3931522569059482,0.76,0.01,0.0,0.03,0.02,0.14,0.0,0.01,0.0,0.02,0.0,0.0,0.01,0.0,0.0,0.5,0.5,0.0,0.0,12,1
873,0.21985788949061466,0.29714202264722656,6.384242108002869,1.5765666094244153,2.856687909531753,3.359128533944992,8.379977462909249,4.425999271072983,225.2,68.90309400626626,106.44,124.63363036589205,1.7658898988289604,2.125077168001129,1.9015451655972344,2.285883999718304,1.75814541675688,0.1298605810226242,1.8848139057343616,2.2333469444232126,0.78,0.01,0.0,0.03,0.01,0.11,0.0,0.01,0.0,0.04,0.01,0.0,0.0,0.02,0.0,0.41,0.57,0.0,0.0,6,1
874,0.33417863209954296,0.3617922593065843,6.509674136954984,1.3418773423258923,3.757822635253118,3.7423283165398096,6.934634966958351,4.483608140872927,200.24,86.64208509200887,133.56,126.40661662774114,2.559556425829908,2.2770701532584936,2.346483140076531,2.27389877476434,1.7294299164636961,0.1090525527522953,2.4538513128530277,2.422323570765651,0.68,0.0,0.0,0.05,0.01,0.21,0.0,0.03,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.53,0.47,0.0,0.0,4,1
875,0.23588761168041603,0.33983499204661827,6.332347042601868,1.555163525380661,2.9845359357094363,3.531408176216666,8.003737342500473,4.453446016656376,217.52,75.70123092550322,107.04,124.25990357457884,1.9254805286218843,2.2521892177757703,1.8438706847623336,2.274687859186043,1.7415188654583362,0.09733525125722325,1.9853243747342315,2.3235940595706035,0.73,0.0,0.0,0.01,0.01,0.22,0.0,0.01,0.0,0.02,0.0,0.0,0.0,0.03,0.0,0.41,0.56,0.0,0.0,5,1
876,0.3056865076924832,0.3890322752934998,6.321442128263516,1.4870893541938892,3.2724146372026333,3.562016299139497,7.163304646833016,4.59191090328895,210.52,82.71045760954172,120.96,126.53341635530695,2.630525692228232,2.757946146613299,2.2836596350565928,2.490587099366738,1.7246672114589134,0.09754875420907265,2.1553703223929013,2.333035341232583,0.76,0.0,0.03,0.01,0.03,0.15,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.01,0.0,0.47,0.49,0.03,0.0,4,1
877,0.3708168874728428,0.42265045060569495,6.613262225903947,1.4580938343579695,3.567937116727455,3.5685883143218557,6.769841802208244,4.536361420432262,198.32,87.56122014183718,129.12,126.13551154503345,2.7017129221129683,2.4699731416930595,2.4088994485668023,2.360954992698003,1.7519810108074478,0.09713045118929228,2.3471674744634154,2.3281991581703325,0.71,0.0,0.01,0.03,0.01,0.17,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.01,0.0,0.51,0.47,0.01,0.0,5,1
878,0.3017669993125114,0.3354455482410225,6.736649240938985,1.1906572477114645,3.2464014472118947,3.3339874116323687,7.238689014987692,4.497201214907148,213.68,78.59715470214383,126.0,126.63476472266072,2.4000866767416054,2.4094168347956524,2.438807500667413,2.4758552332136294,1.8032823323377558,0.14410920327532953,2.1602164342292642,2.217687865077357,0.77,0.0,0.01,0.03,0.01,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.49,0.01,0.0,3,1
879,0.4238559995464396,0.43638848634657135,6.7974198013884095,1.8061604649124041,3.7385928939115036,3.531487773902223,6.668762991939637,4.735093147143475,219.44,74.13560057575087,138.6,125.99999999999997,2.8266810464374275,2.455956855296151,2.626706541638802,2.419481305166168,1.7479794748253141,0.133308176757846,2.387791841363989,2.2567490202190945,0.71,0.0,0.01,0.06,0.04,0.14,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.55,0.4,0.05,0.0,4,1
880,0.29742596445170166,0.32530047327942574,6.5233687141689805,1.1608377951158348,3.812705286808308,3.4646218618572253,6.6070483663760795,4.509047284082838,195.16,90.7326765055379,143.64,125.3876026929732,2.8202551566058944,2.532454446677599,2.580575654060526,2.3030821538070065,1.753493861721114,0.11892334670857624,2.581687949940471,2.353869458389899,0.69,0.0,0.0,0.02,0.0,0.24,0.0,0.01,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.57,0.41,0.02,0.0,6,1
881,0.3409528858745091,0.26612291371982355,6.421176990084234,1.2126161146300198,4.392836500893901,3.1609281866885355,6.03043667449858,4.355826884559475,206.0,83.55727485873497,171.36,118.144195410062,3.0667051599696116,2.159420698049684,3.1771507364737754,2.243888037084322,1.7138907238138066,0.11575759170140257,2.9388495184755374,2.126861108071419,0.72,0.0,0.0,0.0,0.01,0.23,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.68,0.32,0.0,0.0,3,1
882,0.2667990540350776,0.2667376836680112,6.665699001733757,1.524365076450393,3.8501584421435604,3.4527866234512494,6.686308721405766,4.0270762581894815,215.6,77.18690421190747,146.16,125.00333086471227,2.391796959870858,1.9783705894034802,2.345347671781029,2.08682257011424,1.7438579797058225,0.13036687376774794,2.532278695082242,2.2662029007805677,0.72,0.01,0.01,0.04,0.02,0.13,0.0,0.02,0.0,0.05,0.0,0.0,0.0,0.01,0.0,0.57,0.42,0.0,0.0,4,1
883,0.35103354265036446,0.3092090821420604,6.635535731052163,1.2962242131459303,5.571660143072361,3.727247120238134,5.403688577795124,3.6811527367408554,175.28,94.90772552135238,184.56,111.6068424099852,3.0007223883935223,1.9675467946735383,2.9942151416836924,1.9955162529490107,1.7036163476808064,0.12071293461641382,3.674515720399387,2.422082754071921,0.53,0.0,0.01,0.04,0.07,0.27,0.0,0.04,0.0,0.04,0.0,0.0,0.0,0.01,0.0,0.73,0.26,0.0,0.0,3,1
884,0.5353181842458128,0.3903215630448958,7.245350934910488,1.3363388676170165,5.690788871236735,3.2395286222785162,3.490163023402608,1.8204054694259608,168.28,97.57298019762676,199.68,102.15880685570784,4.27920968250615,1.6560528403973176,3.365240333429891,1.9208242968048033,1.7196304464416077,0.12223112232281383,3.733957300593036,2.061474156556323,0.46,0.0,0.01,0.05,0.04,0.34,0.0,0.02,0.0,0.08,0.0,0.0,0.0,0.01,0.0,0.79,0.14,0.06,0.0,4,1
885,0.4720609569080188,0.3302377939872983,7.065629042268572,1.5307601372227908,5.209054812595597,2.792359208924546,4.397263662538043,3.220636651766346,196.4,88.42870780259295,199.68,102.15880685570784,3.754887526628238,1.8444904266833608,3.605703266935905,1.926525175391005,1.7416800495592875,0.1472907944223149,3.440708151659264,1.8377172169244493,0.58,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.01,0.0,0.79,0.15,0.05,0.0,5,1
886,0.437021411193972,0.33291804093296423,6.679856156783878,1.3386606220945194,5.1847755266005295,3.1836719958883384,4.8676065603532574,3.7964388975702357,200.92,88.12774016085166,192.12,107.25663361557389,3.7249909173473092,2.249955064233335,3.53857088956758,2.0804456703277348,1.7076108774365326,0.1308780143338072,3.3956565440533506,2.007198424331912,0.65,0.0,0.01,0.02,0.01,0.27,0.0,0.01,0.0,0.03,0.0,0.0,0.0,0.02,0.0,0.75,0.23,0.0,0.0,5,1
887,0.39495546907806967,0.31075196890669743,6.389978856219103,1.3789238991432597,4.378142168382705,3.307109173768834,4.968144500281794,4.124738267381809,199.06,91.65964931817769,166.32,119.97599759951989,3.4072559397933,2.35865363970778,3.253861277667876,2.528320062536032,1.7010632398448393,0.11459203339624185,2.926993879322243,2.23111392154017,0.74,0.0,0.0,0.01,0.04,0.17,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.66,0.34,0.0,0.0,13,1
888,0.3506699648840859,0.3013792726772669,6.492820149504833,1.3545653152928074,4.424839092641513,3.519918529608849,6.024727561159067,4.417484421092623,195.16,90.73267650553788,163.8,120.80186633115778,3.185170482214487,2.446724989397758,3.0440187723313685,2.289149989930195,1.7290718677942385,0.11327260757665049,2.9552857553932426,2.3049208954705023,0.71,0.01,0.0,0.0,0.0,0.26,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.65,0.35,0.0,0.0,8,1
889,0.34548646008253237,0.38905605005444144,6.106699926703625,1.546785120434818,3.3412459265298584,3.641418783496548,7.092342764599452,4.715223198849848,209.84,81.20689625887692,120.96,126.53341635530693,2.6056507266760014,2.5100906271374,2.2541460269527547,2.395043415476584,1.6828958794896165,0.11810119012082243,2.1833083945444876,2.3567657548518812,0.7,0.0,0.0,0.03,0.04,0.18,0.0,0.01,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.48,0.41,0.11,0.0,8,1
890,0.2908645354198806,0.31677894311836846,6.058355980778779,1.5447375129594445,3.703323414049326,3.7127927438046178,7.22566445323744,4.391884453052736,213.68,78.59715470214381,133.56,126.40661662774119,2.4140043260963555,2.331602664924031,2.426473921118438,2.4086182187167213,1.6697090607266438,0.11946020196742109,2.432815921182311,2.4112405848310394,0.71,0.0,0.0,0.01,0.03,0.21,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.53,0.17,0.3,0.0,7,1
891,0.22368882136431636,0.3280290038170673,6.144829934896089,1.8506693280705901,2.9241287483253195,3.6128092860971073,8.024525977105784,4.43809931160489,223.28,70.74296624207436,100.68,122.16108590337151,1.7062269161242014,2.1256250253931865,1.6995421941810491,2.2047555513002406,1.7154845339270763,0.1475242254485386,1.94813624410202,2.3605838650717392,0.76,0.02,0.0,0.02,0.01,0.17,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.07,0.0,0.36,0.33,0.24,0.0,14,1
892,0.2477306599644925,0.31955462985610195,6.2198804571250745,1.6268413979257725,2.956654322470597,3.5358344857050477,7.975122471129492,4.403395203818129,223.28,70.74296624207437,106.44,124.6336303658921,2.0563380658413615,2.510441850328037,2.017076014166682,2.535680114355574,1.7223146901925717,0.15517206904349384,1.9479242800343624,2.3329116755331203,0.76,0.0,0.01,0.04,0.01,0.15,0.0,0.01,0.0,0.02,0.0,0.0,0.0,0.01,0.0,0.42,0.28,0.29,0.0,8,1
893,0.4613019376051526,0.4943888490499648,6.791055942639214,1.6093184986014304,3.9590254106495575,3.7864762126511735,6.127598465365857,4.522123831873279,219.44,74.13560057575086,135.36,124.89506868494921,3.0965942636793424,2.5757463688341513,2.5742241528872607,2.3972086995985147,1.7425035491850087,0.12776612135230836,2.567550657728954,2.414488463813345,0.69,0.02,0.01,0.05,0.02,0.16,0.0,0.02,0.0,0.03,0.0,0.0,0.0,0.04,0.0,0.52,0.4,0.04,0.0,14,1
894,0.4680777692272634,0.5040601880323248,7.0689707178810375,2.0140394753954998,3.5350797792669266,3.7181236386149727,6.307166259702532,4.64127005014173,219.44,74.13560057575087,126.0,126.63476472266072,2.988111897873677,2.5902339308287066,2.2048033898697357,2.2688809488898842,1.7718724493744176,0.15132161567415886,2.238419522498134,2.3391385924670938,0.73,0.0,0.03,0.03,0.0,0.12,0.0,0.01,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.5,0.39,0.11,0.0,12,1
895,0.3114557339324392,0.3578976724756335,6.432526436001418,1.6063247940567025,3.6016143499165914,3.6245666161656414,7.252133886729719,4.423748036750403,215.6,77.18690421190749,131.04,126.53341635530693,2.3724160977483986,2.3686454775743653,2.4000774361180155,2.3965509912671377,1.729382031332146,0.13553678939720143,2.3401998799726864,2.3643103789026094,0.75,0.0,0.01,0.02,0.0,0.15,0.0,0.01,0.01,0.05,0.0,0.0,0.0,0.0,0.0,0.52,0.48,0.0,0.0,10,1
896,0.21201489589263273,0.3176910116252858,6.014320478173818,1.747150384304118,2.709444580343716,3.5266583341667914,7.2319781818101365,4.85752197894406,195.96,97.1816917537517,96.36,122.60748901937583,1.9813306078478703,2.512430625652135,1.6772401147203495,2.1944026014237963,1.7084731073308368,0.13865540981463365,1.787542419751491,2.3333251512270357,0.78,0.01,0.01,0.01,0.02,0.14,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.01,0.0,0.38,0.41,0.2,0.0,15,1
897,0.18001080606058084,0.2661302918685466,5.816231250090324,1.4874801011043526,2.671140430864429,3.7279972399561894,9.031278981254843,4.25962376654438,221.36,72.48483226917828,93.24,122.27961994766525,1.5691268111205283,2.137002777983867,1.5900930276914869,2.2092876970978605,1.6783774826703854,0.11814933530312571,1.7237019408831218,2.3561598360160128,0.76,0.0,0.0,0.02,0.0,0.17,0.0,0.02,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.37,0.39,0.24,0.0,10,1
898,0.1575539536096042,0.2262633853564087,6.601265152620108,1.7175135239982462,2.9493074804339465,3.7547447837972245,8.779221066830221,3.892808090398279,207.92,82.41306163025814,100.8,124.07622290716736,1.407443581422554,1.7647761380066163,1.496667654759101,1.873179499980597,1.78433774815787,0.146220491986735,1.8903777835004478,2.4184882490360264,0.73,0.0,0.0,0.02,0.02,0.12,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.0,12,1
899,0.256713590593462,0.23248361533916204,6.670282957264646,1.4297500510015404,4.256884959638095,3.3803867344809104,6.4941146193936525,3.814624195477947,206.0,83.55727485873497,156.84,122.30816519238311,2.430938496271293,1.8484915077719037,2.457601578693186,1.963449670200339,1.728769889901624,0.12810312627201648,2.7868276114866717,2.2174225720896388,0.65,0.0,0.01,0.06,0.05,0.16,0.0,0.01,0.0,0.06,0.0,0.0,0.0,0.02,0.0,0.61,0.37,0.0,0.0,13,1
900,0.2536995184651867,0.3072714061683553,6.275033894482047,1.6050138293399878,3.0921223394230175,3.5881304912940286,7.399081807762912,4.266595172268506,221.36,72.4848322691783,113.4,125.99999999999999,2.1421759844706845,2.021848447656252,1.806231774714297,2.048190676988809,1.6873022680488778,0.12497799935064845,2.043966028147588,2.357354956901891,0.79,0.0,0.0,0.02,0.04,0.1,0.0,0.01,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.45,0.34,0.21,0.0,10,1
901,0.23212867712486937,0.2579776011802971,6.509739314978805,1.4514594864496917,3.739597268011588,3.52693280890927,7.405504248109317,4.212124504458133,211.76,79.9359743794995,138.6,126.0,2.1402831049318514,1.941474368610239,2.242104984252112,2.0771047424092437,1.7362708210333648,0.1112486437450206,2.453660052222178,2.309911615522704,0.67,0.0,0.01,0.03,0.03,0.19,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.55,0.45,0.0,0.0,12,1
902,0.17604383591619996,0.22726284964623017,6.004118919987477,1.4122992735126179,2.7718712527578537,3.412444171056846,8.415717276900038,4.194667226483969,232.88,60.37747924516227,105.84,125.00333086471228,1.682073527244868,1.9990669666425882,1.7704655425759308,2.125411979424529,1.7009016387525073,0.12212175979170897,1.8088521915501936,2.223835146575753,0.81,0.0,0.0,0.01,0.0,0.14,0.0,0.01,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.42,0.43,0.15,0.0,11,1
903,0.14190454757061463,0.23210584416381508,5.882405941105858,1.262281491002779,2.492863008440031,3.5515562582686515,8.468895952354917,4.433079564272638,216.34,81.64869561082709,90.72,121.56937413375434,1.3395852325570048,1.8859395211308418,1.3754738203484822,1.9608954368743614,1.7133124465126648,0.11835006664675947,1.6591228510985618,2.317018043752072,0.8,0.0,0.02,0.03,0.0,0.13,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.02,0.0,0.34,0.51,0.13,0.0,12,1
904,0.22872830430136518,0.2613573950020527,6.309652297435713,1.6435234803443395,3.34526470608607,3.832222270224293,6.6452308263467765,4.520905075969568,195.9,94.71888231322552,115.92,126.22888302243233,2.1298733665301577,2.079719305812698,1.7736473100209198,1.9806001020350967,1.7239077127000322,0.10764475769865978,2.189098037645772,2.4994455350332943,0.7,0.0,0.0,0.01,0.0,0.2,0.0,0.03,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.46,0.54,0.0,0.0,13,1
905,0.19599944539478983,0.2508371226319444,5.997797826390776,1.3990021340223835,2.768793426025904,3.5734703473728318,8.45100713043399,4.358032433831208,217.52,75.7012309255032,98.28,123.5321967600497,1.7503051281453608,2.1034627241366,1.6232198343004243,2.0680283965665622,1.70192512823278,0.10567219214615521,1.8015375774439377,2.3260970848401934,0.77,0.0,0.0,0.03,0.02,0.11,0.0,0.02,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.39,0.47,0.14,0.0,9,1
906,0.15379809166153235,0.24648884015712835,5.992951568420055,1.2996223661565867,2.5291555882428476,3.5103504406182444,8.940637044023104,4.032947444898842,219.44,74.13560057575084,86.88,119.40604522537222,1.3540010574368881,1.9264298043969077,1.394589909727941,1.9873421632455508,1.7242934448677882,0.10372657396926119,1.6847021361986352,2.32452559477128,0.78,0.0,0.0,0.01,0.02,0.12,0.0,0.03,0.0,0.03,0.0,0.0,0.01,0.02,0.0,0.34,0.62,0.02,0.0,7,1
907,0.20547774536260913,0.2600155271585498,6.208554266773865,1.30416472649153,3.527057296925746,3.717772988471071,7.587545278394772,4.142091394312262,207.92,82.41306163025816,126.0,126.6347647226607,2.027739405356196,2.0118472875513715,1.9510745234684188,2.0487676802797377,1.702727289806428,0.10088686608205208,2.3029627610365395,2.409523206097772,0.66,0.0,0.0,0.06,0.01,0.22,0.0,0.01,0.0,0.03,0.01,0.0,0.0,0.0,0.0,0.5,0.42,0.08,0.0,8,1
908,0.17032947520201894,0.22693822405015085,6.128156946243017,1.1429884879840961,2.4567111228041885,3.513587122506373,8.252965917092196,4.06194408159864,215.6,77.18690421190749,85.68,119.97599759951991,1.6602105316422149,1.9252977761574133,1.2874165619957623,1.8294881808434658,1.7146472467252385,0.10119055279855307,1.6327436539004572,2.353786353833438,0.73,0.0,0.0,0.05,0.05,0.14,0.0,0.0,0.0,0.02,0.0,0.0,0.01,0.0,0.0,0.34,0.61,0.05,0.0,11,1
909,0.225745268017186,0.2812557015770126,6.425580278884032,1.499853235881554,3.119455814049037,3.6823664915026577,7.902490026250844,4.346394220333379,217.52,75.70123092550321,113.4,125.99999999999999,1.9575103701516465,2.0463730288722113,1.8360774262174697,2.12365898638052,1.7348021378466236,0.14366915107412626,2.0564617207692515,2.3915428561206835,0.69,0.0,0.0,0.0,0.0,0.26,0.0,0.01,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.45,0.42,0.13,0.0,9,1
910,0.2364264878314506,0.2657381827142723,6.449290450215296,1.6326255838315282,3.5060251827898465,3.472342668716995,7.644118886861679,4.349164932406106,213.68,78.5971547021438,131.04,126.5334163553069,2.128550667818484,2.109748795470149,2.198048954521981,2.1884011671677137,1.7321655350741312,0.12736141061941714,2.27252134881195,2.2587308514295725,0.68,0.0,0.0,0.05,0.01,0.15,0.0,0.01,0.0,0.1,0.0,0.0,0.0,0.01,0.0,0.51,0.39,0.09,0.0,9,1
911,0.2696682440660401,0.3277596334601507,6.574718882034213,1.4881196922569302,3.784107644058896,3.6551372999153777,7.344726756114101,4.328722348713391,225.2,68.90309400626624,136.68,125.71708497473786,2.2284197956130676,2.1647532400896843,2.3423548528137967,2.2854892650733545,1.750448453249616,0.12198274976300597,2.4642949377314074,2.34485421731209,0.74,0.0,0.0,0.01,0.01,0.14,0.0,0.03,0.0,0.05,0.01,0.0,0.01,0.01,0.0,0.54,0.45,0.0,0.0,9,1
912,0.1688925693486407,0.2477966016601158,5.714109073782181,1.0855621270489804,2.214905426529113,3.1722074746455897,8.842862630021834,4.326928697275245,229.04,64.89555244600918,85.68,119.97599759951989,1.5881757030246364,2.1605852801372905,1.5356306971211888,2.1869085697123616,1.6881212768553977,0.0884924306707231,1.4827269399432137,2.1310624868086068,0.81,0.0,0.0,0.01,0.0,0.17,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.34,0.44,0.22,0.0,14,1
913,0.1298025918545474,0.23394194755284972,5.805986840747644,0.8755844290010091,1.65768873017233,2.7651474014055624,9.13578962568039,4.195105476626703,242.48,45.82718526258087,68.04,112.44140292129538,1.4459457146572812,2.240106861891375,1.1321685580554344,1.94389019774906,1.7234847371471036,0.06811075154852904,1.1120355950322522,1.8587473129379235,0.85,0.0,0.0,0.0,0.0,0.13,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.27,0.73,0.0,0.0,22,1
914,0.1405185178590378,0.2400021025541887,5.951074837759364,1.3187200020377816,1.8695581961415229,3.0782396050471847,9.267779553554696,3.97664793588803,236.72,55.22371032281496,70.56,113.71773668326168,1.3168915901880025,2.0988103387489785,1.2818995390010428,2.1326852245621657,1.7379172141768107,0.09592718463104828,1.244960439749809,2.0578802453908005,0.84,0.0,0.0,0.01,0.02,0.11,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.28,0.72,0.0,0.0,17,1
915,0.10631989420980366,0.23404577687859346,5.842264171043205,1.1250295803783121,1.6868374701355233,3.098111683262819,9.609600233492449,4.070443986008648,229.04,64.89555244600919,60.48,108.16714338971381,0.9945140914810497,1.7669059397753282,0.9553898164642353,1.7279678659213837,1.7327039918602518,0.08489648686874929,1.1255701851373898,2.074290056904562,0.81,0.0,0.01,0.01,0.02,0.12,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.24,0.75,0.01,0.0,20,1
916,0.11272568827192109,0.2030683448041432,5.883063573441087,0.9205398065711659,1.9151830226272255,3.2891984589550236,9.701301724418158,3.7236463427519038,232.88,60.37747924516227,68.04,112.44140292129536,1.0864055028309565,1.807936885138246,1.0953991794537097,1.864797298672834,1.7344211357710868,0.09932688603332979,1.2539726729199345,2.14510192721712,0.86,0.0,0.0,0.02,0.01,0.1,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.73,0.0,0.0,15,1
917,0.17983163187953985,0.3043977123310109,6.155230312267953,1.602222342270919,2.25944719730026,3.239467790842981,8.757179264669848,3.988201263501348,230.96,62.70693741524936,85.68,119.97599759951989,1.442168989002409,2.0263242189451787,1.5015022822461515,2.1842505273432673,1.734250936562284,0.1024817382190981,1.4586277739747984,2.089579227065411,0.81,0.0,0.0,0.02,0.01,0.14,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.32,0.66,0.0,0.0,16,1
918,0.2826496717655178,0.3890961222456281,6.2551606956085575,1.6450026197456544,3.0859586350923522,3.7514540711777484,7.858574744102693,4.43444499372692,219.44,74.13560057575089,108.36,125.38760269297326,2.074844737438191,2.3840583222440688,1.9172293290103462,2.303809664288037,1.7205679643639635,0.09148607668338321,1.956660901802541,2.352876239104511,0.76,0.0,0.0,0.03,0.0,0.16,0.0,0.01,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.43,0.57,0.0,0.0,15,1
919,0.19353777803059832,0.34655373560481295,5.957523519282042,1.416589073468898,1.8499954270231882,3.148324494853164,9.322653742390749,4.1663881867862465,238.64,52.350705474103826,68.04,112.44140292129538,1.3762572735271739,2.2246114093592078,1.2862957126386676,2.1806056563560268,1.7323326670823378,0.09905346454399833,1.1867133277825352,2.027358322717708,0.92,0.0,0.0,0.01,0.01,0.03,0.0,0.01,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.27,0.73,0.0,0.0,20,1
920,0.11983709309113977,0.22092651160603147,5.478354910218584,0.9542639191082866,1.5872919648442467,2.799401467397702,9.727854990519337,4.067037841023826,238.64,52.35070547410381,63.0,109.66892325208966,1.1277591271897247,1.9683339428024609,1.1652095796299502,2.047893842710355,1.6800511597474885,0.08493668429390742,1.0681015126664801,1.8972299805643695,0.9,0.0,0.0,0.02,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.49,0.26,0.0,16,1
921,0.21550633886201173,0.33903528512482345,6.168176468053308,1.578930450398458,2.1999081203593547,3.33517848530894,9.069233718446672,4.320150886126917,227.12,66.95713689979718,80.64,118.14419541006195,1.5018517367720208,2.141439488575069,1.4633923901261596,2.174869897295935,1.7402662599239678,0.10034547035026473,1.3903893376467178,2.0894208443341014,0.79,0.0,0.0,0.06,0.01,0.1,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.32,0.68,0.0,0.0,25,1
922,0.09935406086598189,0.24595357882249363,5.5805035456166365,1.0555111614778152,1.0829156690288064,2.559800951388401,10.423270901156572,3.3426922235789567,240.56,49.235020795438615,40.32,92.8501431927226,0.7564991309019119,1.6788954479360245,0.736837313532085,1.7092046396992924,1.709559453899659,0.08104913437675391,0.7109256904751186,1.6732337826190653,0.9,0.0,0.0,0.0,0.0,0.07,0.0,0.01,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.16,0.76,0.08,0.0,15,1
923,0.2312985383031182,0.35483219851641035,5.926968020352242,1.3775438946624285,2.7713948034830413,3.8116508810568845,8.398001902156826,4.510820026187805,214.36,80.11677336074744,95.76,122.93359626606993,1.9694855152292758,2.6245988821885007,1.7507975380313872,2.3336655515790423,1.702870391707238,0.09799816234715843,1.7984250359202658,2.4273133853167557,0.77,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.38,0.47,0.15,0.0,18,1
924,0.21189770648247047,0.3070483674618652,5.861244741001968,0.9254808787120019,2.6231257524733023,3.6877788744696622,8.849599769768213,4.332558131777253,225.2,68.90309400626626,90.72,121.5693741337543,1.6483856377694517,2.2166063505204825,1.6406749131182046,2.2307042256698213,1.7004902275386997,0.06903901633233413,1.7047918108337654,2.3835416788870583,0.81,0.0,0.0,0.03,0.0,0.13,0.0,0.02,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.36,0.64,0.0,0.0,20,1
925,0.23118897147291215,0.36923604918944675,5.884017092448315,1.0549127735483874,2.3894227069722103,3.5305639872653094,8.690806994625104,4.351187654259122,232.88,60.37747924516225,85.68,119.97599759951989,1.7171496606868168,2.411986674815713,1.5608284944700508,2.2425597725609228,1.7040177968381551,0.07968865190837508,1.542922328383802,2.261990503045773,0.83,0.0,0.0,0.01,0.02,0.1,0.0,0.01,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.34,0.66,0.0,0.0,6,1
926,0.10503100855346689,0.2631858855081785,5.796941151582894,1.2847194792277816,1.1020018138980987,2.5918812936688957,10.375524734319688,3.3645384812653765,242.48,45.82718526258087,40.32,92.85014319272263,0.7565354404751864,1.64517607167814,0.6847827952592518,1.5860999645505427,1.7368067439446124,0.08760800996041698,0.7078736152975965,1.6629856361844408,0.94,0.0,0.0,0.0,0.0,0.02,0.0,0.01,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.16,0.84,0.0,0.0,19,1
927,0.15905303072600685,0.24895670542607778,5.78257167905811,1.142237776105685,2.176387904561509,3.1611460890258116,9.12880040649278,4.192656875271479,227.12,66.95713689979718,83.16,119.09055378156573,1.4372428543074716,2.0744832527818415,1.4918463859679645,2.1578419128356736,1.7030166951793604,0.09458474856963173,1.4529256384730576,2.1186838257389,0.77,0.0,0.01,0.07,0.0,0.14,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.32,0.5,0.17,0.0,13,1
